Store,Date,Weekly_Sales,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment,total_store_sales,Week_Number,Store_Cluster,Lag_1,Week,Predicted_Sales,Employees_Needed
26,2010-09-17,923473.7,0,50.08,2.716,132.7670667,8.445,143416393.79,2010-W37,0,1042226.3,37,957998.624700001,192.0
26,2010-09-24,868636.3,0,52.47,2.718,132.7619333,8.445,143416393.79,2010-W38,0,923473.7,38,894430.7540999991,179.0
26,2010-10-01,923221.52,0,57.8,2.717,132.7568,8.149,143416393.79,2010-W39,0,868636.3,39,914814.6144999999,183.0
26,2010-10-08,1001069.52,0,46.81,2.776,132.7516667,8.149,143416393.79,2010-W40,0,923221.52,40,967643.3704999994,194.0
26,2010-10-15,937956.89,0,39.93,2.878,132.7633548,8.149,143416393.79,2010-W41,0,1001069.52,41,953765.3151,191.0
26,2010-10-22,916522.66,0,36.13,2.919,132.8170968,8.149,143416393.79,2010-W42,0,937956.89,42,927882.9494999982,186.0
26,2010-10-29,895069.88,0,40.3,2.938,132.8708387,8.149,143416393.79,2010-W43,0,916522.66,43,921924.1485999997,184.0
26,2010-11-05,970224.51,0,30.51,2.938,132.9245806,8.149,143416393.79,2010-W44,0,895069.88,44,961166.8517000006,192.0
26,2010-11-12,971193.01,0,37.51,2.961,132.9783226,8.149,143416393.79,2010-W45,0,970224.51,45,957127.5466000008,191.0
26,2010-11-19,901972.7,0,36.73,3.03,132.9172,8.149,143416393.79,2010-W46,0,971193.01,46,927330.3328000013,185.0
26,2010-11-26,1286833.62,1,28.11,3.07,132.8369333,8.149,143416393.79,2010-W47,0,901972.7,47,1267106.6869000013,253.0
26,2010-12-03,1016143.64,0,27.73,3.065,132.7566667,8.149,143416393.79,2010-W48,0,1286833.62,48,1044297.8165000002,209.0
26,2010-12-10,1149612.04,0,16.6,3.132,132.6764,8.149,143416393.79,2010-W49,0,1016143.64,49,1131574.8374000012,226.0
26,2010-12-17,1196813.33,0,20.61,3.139,132.6804516,8.149,143416393.79,2010-W50,0,1149612.04,50,1243097.686799999,249.0
26,2010-12-24,1573982.47,0,21.81,3.15,132.7477419,8.149,143416393.79,2010-W51,0,1196813.33,51,1554512.4051999992,311.0
26,2010-12-31,877268.29,1,18.73,3.177,132.8150323,8.149,143416393.79,2010-W52,0,1573982.47,52,888479.309200001,178.0
26,2011-01-07,938149.21,0,21.13,3.193,132.8823226,7.907,143416393.79,2011-W01,0,877268.29,1,912531.2501999995,183.0
26,2011-01-14,812323.29,0,16.7,3.215,132.9510645,7.907,143416393.79,2011-W02,0,938149.21,2,861744.5250000005,172.0
26,2011-01-21,809833.21,0,12.98,3.232,133.0285161,7.907,143416393.79,2011-W03,0,812323.29,3,823621.3724999998,165.0
26,2011-01-28,817485.14,0,5.54,3.243,133.1059677,7.907,143416393.79,2011-W04,0,809833.21,4,826896.6874,165.0
26,2011-02-04,911807.02,0,11.17,3.24,133.1834194,7.907,143416393.79,2011-W05,0,817485.14,5,890581.5424999999,178.0
26,2011-02-11,1010711.08,1,15.12,3.255,133.260871,7.907,143416393.79,2011-W06,0,911807.02,6,1006512.0386999995,201.0
26,2011-02-18,981978.02,0,19.63,3.263,133.3701429,7.907,143416393.79,2011-W07,0,1010711.08,7,987261.1027999998,197.0
26,2011-02-25,910298.44,0,16.3,3.281,133.4921429,7.907,143416393.79,2011-W08,0,981978.02,8,908458.2326999995,182.0
26,2011-03-04,945643.17,0,14.31,3.437,133.6141429,7.907,143416393.79,2011-W09,0,910298.44,9,942949.8675000009,189.0
26,2011-03-11,946614.55,0,28.13,3.6,133.7361429,7.907,143416393.79,2011-W10,0,945643.17,10,936476.132999999,187.0
26,2011-03-18,887426.12,0,31.76,3.634,133.8492258,7.907,143416393.79,2011-W11,0,946614.55,11,909149.7097000001,182.0
26,2011-03-25,866566.54,0,22.99,3.624,133.9587419,7.907,143416393.79,2011-W12,0,887426.12,12,900054.996700001,180.0
26,2011-04-01,849231.61,0,22.99,3.638,134.0682581,7.818,143416393.79,2011-W13,0,866566.54,13,884624.9483999999,177.0
26,2011-04-08,985229.81,0,29.09,3.72,134.1777742,7.818,143416393.79,2011-W14,0,849231.61,14,946393.6775000007,189.0
26,2011-04-15,863266.12,0,39.46,3.823,134.2784667,7.818,143416393.79,2011-W15,0,985229.81,15,911511.6136000004,182.0
26,2011-04-22,921700.61,0,33.81,3.919,134.3571,7.818,143416393.79,2011-W16,0,863266.12,16,919429.1366,184.0
26,2011-04-29,873450.29,0,47.17,3.988,134.4357333,7.818,143416393.79,2011-W17,0,921700.61,17,901782.9418000005,180.0
26,2011-05-06,1024778.23,0,45.0,4.078,134.5143667,7.818,143416393.79,2011-W18,0,873450.29,18,992399.2170000002,198.0
26,2011-05-13,941008.85,0,48.2,4.095,134.593,7.818,143416393.79,2011-W19,0,1024778.23,19,969434.7907999997,194.0
26,2011-05-20,938334.62,0,48.86,4.101,134.6803871,7.818,143416393.79,2011-W20,0,941008.85,20,970743.5419000008,194.0
26,2011-05-27,996723.58,0,56.74,4.034,134.7677742,7.818,143416393.79,2011-W21,0,938334.62,21,998389.3546999987,200.0
26,2011-06-03,1054454.4,0,60.49,3.973,134.8551613,7.818,143416393.79,2011-W22,0,996723.58,22,1040904.5949000012,208.0
26,2011-06-10,1094058.68,0,59.85,3.924,134.9425484,7.818,143416393.79,2011-W23,0,1054454.4,23,1076172.712200001,215.0
26,2011-06-17,981646.46,0,54.5,3.873,135.0837333,7.818,143416393.79,2011-W24,0,1094058.68,24,1001735.1843999992,200.0
26,2011-06-24,997474.93,0,56.94,3.851,135.2652667,7.818,143416393.79,2011-W25,0,981646.46,25,1013419.4404000016,203.0
26,2011-07-01,1070119.09,0,59.89,3.815,135.4468,7.767,143416393.79,2011-W26,0,997474.93,26,1042301.2668000017,208.0
26,2011-07-08,1133807.03,0,63.34,3.784,135.6283333,7.767,143416393.79,2011-W27,0,1070119.09,27,1094641.925200001,219.0
26,2011-07-15,1021534.7,0,64.43,3.827,135.7837419,7.767,143416393.79,2011-W28,0,1133807.03,28,1032783.6059000012,207.0
26,2011-07-22,1017867.8,0,69.52,3.882,135.8738387,7.767,143416393.79,2011-W29,0,1021534.7,29,1026637.316899999,205.0
26,2011-07-29,1005360.5,0,63.32,3.898,135.9639355,7.767,143416393.79,2011-W30,0,1017867.8,30,1015664.3738999995,203.0
26,2011-08-05,1107552.43,0,63.16,3.903,136.0540323,7.767,143416393.79,2011-W31,0,1005360.5,31,1075202.1788000015,215.0
26,2011-08-12,1087644.5,0,62.99,3.88,136.144129,7.767,143416393.79,2011-W32,0,1107552.43,32,1067978.0805000004,214.0
26,2011-08-19,1021766.75,0,60.58,3.82,136.183129,7.767,143416393.79,2011-W33,0,1087644.5,33,1029332.9300999999,206.0
26,2011-08-26,1064617.62,0,61.1,3.796,136.2136129,7.767,143416393.79,2011-W34,0,1021766.75,34,1053207.5115000007,211.0
26,2011-09-02,1040143.14,0,59.67,3.784,136.2440968,7.767,143416393.79,2011-W35,0,1064617.62,35,1048589.5371000008,210.0
26,2011-09-09,1069710.97,1,60.98,3.809,136.2745806,7.767,143416393.79,2011-W36,0,1040143.14,36,1059175.7802999995,212.0
26,2011-09-16,951569.84,0,55.19,3.809,136.3145,7.767,143416393.79,2011-W37,0,1069710.97,37,983095.9197000016,197.0
26,2011-09-23,923644.6,0,50.72,3.758,136.367,7.767,143416393.79,2011-W38,0,951569.84,38,944034.1081999992,189.0
26,2011-09-30,959339.51,0,59.42,3.684,136.4195,7.767,143416393.79,2011-W39,0,923644.6,39,937256.8115000008,187.0
26,2011-10-07,1130022.99,0,46.84,3.633,136.472,7.598,143416393.79,2011-W40,0,959339.51,40,1077850.367999999,216.0
26,2011-10-14,987886.08,0,53.91,3.583,136.5150968,7.598,143416393.79,2011-W41,0,1130022.99,41,997105.0554999991,199.0
26,2011-10-21,974907.28,0,45.23,3.618,136.5017742,7.598,143416393.79,2011-W42,0,987886.08,42,997117.5429000005,199.0
26,2011-10-28,972256.98,0,35.06,3.604,136.4884516,7.598,143416393.79,2011-W43,0,974907.28,43,972526.9014000003,195.0
26,2011-11-04,988950.75,0,31.7,3.586,136.475129,7.598,143416393.79,2011-W44,0,972256.98,44,984358.3849,197.0
26,2011-11-11,1077640.13,0,40.08,3.57,136.4618065,7.598,143416393.79,2011-W45,0,988950.75,45,1037566.0954999995,208.0
26,2011-11-18,946091.79,0,37.78,3.571,136.4666667,7.598,143416393.79,2011-W46,0,1077640.13,46,973613.6836000012,195.0
26,2011-11-25,1282320.05,1,31.07,3.536,136.4788,7.598,143416393.79,2011-W47,0,946091.79,47,1294217.6883999987,259.0
26,2011-12-02,1012498.49,0,36.74,3.501,136.4909333,7.598,143416393.79,2011-W48,0,1282320.05,48,1045092.6735999994,209.0
26,2011-12-09,1148987.46,0,34.24,3.47,136.5030667,7.598,143416393.79,2011-W49,0,1012498.49,49,1135234.3770999985,227.0
26,2011-12-16,1204807.83,0,28.24,3.445,136.5335161,7.598,143416393.79,2011-W50,0,1148987.46,50,1242850.937599999,249.0
26,2011-12-23,1515175.01,0,22.53,3.413,136.5883871,7.598,143416393.79,2011-W51,0,1204807.83,51,1524110.7950000006,305.0
26,2011-12-30,972834.42,1,18.8,3.402,136.6432581,7.598,143416393.79,2011-W52,0,1515175.01,52,946316.2217000009,189.0
26,2012-01-06,971557.62,0,22.94,3.439,136.698129,7.467,143416393.79,2012-W01,0,972834.42,1,929842.4532000003,186.0
26,2012-01-13,836305.65,0,25.55,3.523,136.753,7.467,143416393.79,2012-W02,0,971557.62,2,883701.9888000005,177.0
26,2012-01-20,838751.5,0,15.22,3.542,136.8564194,7.467,143416393.79,2012-W03,0,836305.65,3,841520.9398,168.0
26,2012-01-27,820059.89,0,24.16,3.568,136.9598387,7.467,143416393.79,2012-W04,0,838751.5,4,829269.6036000003,166.0
26,2012-02-03,939158.25,0,25.24,3.633,137.0632581,7.467,143416393.79,2012-W05,0,820059.89,5,924423.9489,185.0
26,2012-02-10,1081005.64,1,23.89,3.655,137.1666774,7.467,143416393.79,2012-W06,0,939158.25,6,1042994.5397000001,209.0
26,2012-02-17,965788.76,0,23.9,3.703,137.2583103,7.467,143416393.79,2012-W07,0,1081005.64,7,980692.3712000011,196.0
26,2012-02-24,917924.47,0,28.06,3.751,137.3411034,7.467,143416393.79,2012-W08,0,965788.76,8,929388.5178999993,186.0
26,2012-03-02,955641.74,0,22.49,3.827,137.4238966,7.467,143416393.79,2012-W09,0,917924.47,9,951326.6985,190.0
26,2012-03-09,1028569.01,0,29.03,3.876,137.5066897,7.467,143416393.79,2012-W10,0,955641.74,10,1009076.5962000008,202.0
26,2012-03-16,919503.4,0,35.06,3.867,137.5843871,7.467,143416393.79,2012-W11,0,1028569.01,11,959675.8796000006,192.0
26,2012-03-23,874790.68,0,49.97,3.889,137.6552903,7.467,143416393.79,2012-W12,0,919503.4,12,903083.7777000013,181.0
26,2012-03-30,922018.43,0,33.33,3.921,137.7261935,7.467,143416393.79,2012-W13,0,874790.68,13,931034.8818000014,186.0
26,2012-04-06,1116829.23,0,33.35,3.957,137.7970968,7.489,143416393.79,2012-W14,0,922018.43,14,1045989.6392000004,209.0
26,2012-04-13,889670.29,0,36.9,4.025,137.868,7.489,143416393.79,2012-W15,0,1116829.23,15,940728.5686000006,188.0
26,2012-04-20,923600.02,0,50.81,4.046,137.9230667,7.489,143416393.79,2012-W16,0,889670.29,16,926525.5103000002,185.0
26,2012-04-27,911969.0,0,43.6,4.023,137.9781333,7.489,143416393.79,2012-W17,0,923600.02,17,933919.8643000004,187.0
26,2012-05-04,946573.29,0,40.29,3.991,138.0332,7.489,143416393.79,2012-W18,0,911969.0,18,946062.862800001,189.0
26,2012-05-11,1062548.73,0,47.11,3.947,138.0882667,7.489,143416393.79,2012-W19,0,946573.29,19,1048582.4787,210.0
26,2012-05-18,978082.84,0,52.55,3.899,138.1065806,7.489,143416393.79,2012-W20,0,1062548.73,20,990351.9691000017,198.0
26,2012-05-25,1067310.74,0,58.2,3.85,138.1101935,7.489,143416393.79,2012-W21,0,978082.84,21,1058912.868499999,212.0
26,2012-06-01,1015853.03,0,58.51,3.798,138.1138065,7.489,143416393.79,2012-W22,0,1067310.74,22,1012985.3514000006,203.0
26,2012-06-08,1106176.83,0,49.43,3.746,138.1174194,7.489,143416393.79,2012-W23,0,1015853.03,23,1083280.0977999992,217.0
26,2012-06-15,1029248.22,0,57.84,3.683,138.1295333,7.489,143416393.79,2012-W24,0,1106176.83,24,1029086.2961999993,206.0
26,2012-06-22,1056282.91,0,63.04,3.629,138.1629,7.489,143416393.79,2012-W25,0,1029248.22,25,1061321.7796999994,212.0
26,2012-06-29,1051190.44,0,60.71,3.577,138.1962667,7.489,143416393.79,2012-W26,0,1056282.91,26,1052398.513099999,210.0
26,2012-07-06,1180470.8,0,64.94,3.538,138.2296333,7.405,143416393.79,2012-W27,0,1051190.44,27,1128823.7207999988,226.0
26,2012-07-13,1063149.78,0,64.47,3.561,138.263,7.405,143416393.79,2012-W28,0,1180470.8,28,1036310.6815000008,207.0
26,2012-07-20,1049625.9,0,66.75,3.61,138.2331935,7.405,143416393.79,2012-W29,0,1063149.78,29,1060806.1786000007,212.0
26,2012-07-27,1031745.14,0,64.12,3.701,138.2033871,7.405,143416393.79,2012-W30,0,1049625.9,30,1054698.5569000002,211.0
26,2012-08-03,1090915.09,0,65.6,3.698,138.1735806,7.405,143416393.79,2012-W31,0,1031745.14,31,1071477.7200000016,214.0
26,2012-08-10,1121476.51,0,67.01,3.772,138.1437742,7.405,143416393.79,2012-W32,0,1090915.09,32,1094057.4280000008,219.0
26,2012-08-17,1068292.56,0,65.54,3.84,138.1857097,7.405,143416393.79,2012-W33,0,1121476.51,33,1057735.4771000012,212.0
26,2012-08-24,1022704.2,0,62.08,3.874,138.2814516,7.405,143416393.79,2012-W34,0,1068292.56,34,1028969.5095000012,206.0
26,2012-08-31,1053495.51,0,63.69,3.884,138.3771935,7.405,143416393.79,2012-W35,0,1022704.2,35,1052047.9165000012,210.0
26,2012-09-07,1081874.03,1,61.58,3.921,138.4729355,7.405,143416393.79,2012-W36,0,1053495.51,36,1060892.0770000005,212.0
26,2012-09-14,986131.94,0,57.69,3.988,138.5673,7.405,143416393.79,2012-W37,0,1081874.03,37,998376.6381999989,200.0
26,2012-09-21,961084.08,0,52.68,4.056,138.6534,7.405,143416393.79,2012-W38,0,986131.94,38,978302.2564999997,196.0
26,2012-09-28,964726.37,0,50.66,4.018,138.7395,7.405,143416393.79,2012-W39,0,961084.08,39,985094.0157000006,197.0
26,2012-10-05,1095504.26,0,54.07,4.027,138.8256,7.138,143416393.79,2012-W40,0,964726.37,40,1056118.377300001,211.0
26,2012-10-12,1044639.69,0,45.19,4.029,138.9117,7.138,143416393.79,2012-W41,0,1095504.26,41,1027210.5067999992,205.0
26,2012-10-19,975578.02,0,43.51,4.0,138.8336129,7.138,143416393.79,2012-W42,0,1044639.69,42,997382.2403999997,199.0
26,2012-10-26,958619.8,0,46.95,3.917,138.7281613,7.138,143416393.79,2012-W43,0,975578.02,43,997773.0993999991,200.0
27,2010-02-12,1745362.72,1,29.81,2.94,135.4113076,8.237,253855916.88,2010-W06,3,1874289.79,6,1787154.5883999988,357.0
27,2010-02-19,1945070.33,0,32.44,2.909,135.4657781,8.237,253855916.88,2010-W07,3,1745362.72,7,1909938.135700002,382.0
27,2010-02-26,1390934.27,0,36.0,2.91,135.5195191,8.237,253855916.88,2010-W08,3,1945070.33,8,1539974.3093,308.0
27,2010-03-05,1313729.72,0,38.07,2.919,135.5732602,8.237,253855916.88,2010-W09,3,1390934.27,9,1527531.7310000001,306.0
27,2010-03-12,1925113.12,0,45.98,2.938,135.6270013,8.237,253855916.88,2010-W10,3,1313729.72,10,1766082.9367000016,353.0
27,2010-03-19,1700627.97,0,49.04,2.96,135.6682247,8.237,253855916.88,2010-W11,3,1925113.12,11,1720073.2393999991,344.0
27,2010-03-26,1836714.84,0,52.34,2.963,135.7073618,8.237,253855916.88,2010-W12,3,1700627.97,12,1808332.1465000024,362.0
27,2010-04-02,2053952.97,0,46.9,2.957,135.7464988,8.058,253855916.88,2010-W13,3,1836714.84,13,1985653.433599999,397.0
27,2010-04-09,1955814.13,0,62.62,2.992,135.7856359,8.058,253855916.88,2010-W14,3,2053952.97,14,1938924.0483999995,388.0
27,2010-04-16,1857500.96,0,54.95,3.01,135.82725,8.058,253855916.88,2010-W15,3,1955814.13,15,1816848.6504,363.0
27,2010-04-23,1850205.47,0,53.91,3.021,135.8721667,8.058,253855916.88,2010-W16,3,1857500.96,16,1846357.0511999994,369.0
27,2010-04-30,1805885.04,0,53.55,3.042,135.9170833,8.058,253855916.88,2010-W17,3,1850205.47,17,1832073.3732999996,366.0
27,2010-05-07,1939458.84,0,69.02,3.095,135.962,8.058,253855916.88,2010-W18,3,1805885.04,18,1914261.2968000015,383.0
27,2010-05-14,1842465.78,0,53.82,3.112,136.010394,8.058,253855916.88,2010-W19,3,1939458.84,19,1824869.6478000004,365.0
27,2010-05-21,1836595.58,0,63.31,3.096,136.0796521,8.058,253855916.88,2010-W20,3,1842465.78,20,1852138.471000001,370.0
27,2010-05-28,1962468.67,0,67.88,3.046,136.1489101,8.058,253855916.88,2010-W21,3,1836595.58,21,1927991.9876999976,386.0
27,2010-06-04,2073102.59,0,74.29,3.006,136.2181682,8.058,253855916.88,2010-W22,3,1962468.67,22,2044243.6426000008,409.0
27,2010-06-11,1873812.93,0,68.9,2.972,136.2874263,8.058,253855916.88,2010-W23,3,2073102.59,23,1893095.7089000018,379.0
27,2010-06-18,1887182.27,0,70.0,2.942,136.3243393,8.058,253855916.88,2010-W24,3,1873812.93,24,1879578.7963000017,376.0
27,2010-06-25,1962625.01,0,78.02,2.958,136.3483143,8.058,253855916.88,2010-W25,3,1887182.27,25,1952258.0551999991,390.0
27,2010-07-02,2024554.1,0,76.25,2.958,136.3722893,7.982,253855916.88,2010-W26,3,1962625.01,26,2017851.0076999976,404.0
27,2010-07-09,2119163.01,0,82.69,2.94,136.3962643,7.982,253855916.88,2010-W27,3,2024554.1,27,2042895.400099998,409.0
27,2010-07-16,1880691.64,0,78.26,2.933,136.4179827,7.982,253855916.88,2010-W28,3,2119163.01,28,1905807.2321999979,381.0
27,2010-07-23,1808250.71,0,81.56,2.924,136.4366924,7.982,253855916.88,2010-W29,3,1880691.64,29,1841030.3849000006,368.0
27,2010-07-30,1816489.53,0,79.78,2.932,136.4554021,7.982,253855916.88,2010-W30,3,1808250.71,30,1833705.170900001,367.0
27,2010-08-06,1908036.68,0,77.45,2.942,136.4741118,7.982,253855916.88,2010-W31,3,1816489.53,31,1913019.8640000036,383.0
27,2010-08-13,1864436.12,0,77.36,2.923,136.4928214,7.982,253855916.88,2010-W32,3,1908036.68,32,1882608.4263000023,377.0
27,2010-08-20,1936878.46,0,75.16,2.913,136.5249182,7.982,253855916.88,2010-W33,3,1864436.12,33,1923579.6056000015,385.0
27,2010-08-27,1870684.21,0,70.31,2.885,136.557015,7.982,253855916.88,2010-W34,3,1936878.46,34,1859208.8036000014,372.0
27,2010-09-03,1908110.9,0,78.52,2.86,136.5891118,7.982,253855916.88,2010-W35,3,1870684.21,35,1896450.1344000024,379.0
27,2010-09-10,1913494.81,1,70.38,2.837,136.6212085,7.982,253855916.88,2010-W36,3,1908110.9,36,1865578.2191000015,373.0
27,2010-09-17,1629978.46,0,64.5,2.846,136.6338071,7.982,253855916.88,2010-W37,3,1913494.81,37,1709972.2444,342.0
27,2010-09-24,1597002.71,0,67.08,2.837,136.6317821,7.982,253855916.88,2010-W38,3,1629978.46,38,1642288.2745999994,328.0
27,2010-10-01,1543532.83,0,70.19,2.84,136.6297571,8.021,253855916.88,2010-W39,3,1597002.71,39,1609456.6328000007,322.0
27,2010-10-08,1707662.87,0,57.78,2.903,136.6277321,8.021,253855916.88,2010-W40,3,1543532.83,40,1684114.5535000013,337.0
27,2010-10-15,1728388.2,0,58.38,2.999,136.6401935,8.021,253855916.88,2010-W41,3,1707662.87,41,1720262.9062000003,344.0
27,2010-10-22,1693935.29,0,52.82,3.049,136.688871,8.021,253855916.88,2010-W42,3,1728388.2,42,1701409.967500001,340.0
27,2010-10-29,1688955.49,0,61.02,3.055,136.7375484,8.021,253855916.88,2010-W43,3,1693935.29,43,1697720.2299000006,340.0
27,2010-11-05,1686010.02,0,45.91,3.049,136.7862258,8.021,253855916.88,2010-W44,3,1688955.49,44,1710656.5574000007,342.0
27,2010-11-12,1828010.25,0,45.9,3.065,136.8349032,8.021,253855916.88,2010-W45,3,1686010.02,45,1792222.4511999998,358.0
27,2010-11-19,1704785.74,0,50.81,3.138,136.7715714,8.021,253855916.88,2010-W46,3,1828010.25,46,1749700.8589000003,350.0
27,2010-11-26,2627910.75,1,46.67,3.186,136.6895714,8.021,253855916.88,2010-W47,3,1704785.74,47,2552021.2723000003,510.0
27,2010-12-03,1884343.67,0,41.81,3.2,136.6075714,8.021,253855916.88,2010-W48,3,2627910.75,48,2028536.346099998,406.0
27,2010-12-10,2139733.68,0,30.83,3.255,136.5255714,8.021,253855916.88,2010-W49,3,1884343.67,49,2195547.9857000043,439.0
27,2010-12-17,2350098.36,0,31.62,3.301,136.5292811,8.021,253855916.88,2010-W50,3,2139733.68,50,2362708.088700005,473.0
27,2010-12-24,3078162.08,0,31.34,3.309,136.597273,8.021,253855916.88,2010-W51,3,2350098.36,51,3103439.1286000013,621.0
27,2010-12-31,1440963.0,1,29.59,3.336,136.665265,8.021,253855916.88,2010-W52,3,3078162.08,52,1614197.7904999994,323.0
27,2011-01-07,1568159.48,0,34.42,3.351,136.7332569,7.827,253855916.88,2011-W01,3,1440963.0,1,1534668.053300001,307.0
27,2011-01-14,1532308.62,0,25.7,3.367,136.803477,7.827,253855916.88,2011-W02,3,1568159.48,2,1548405.5543000016,310.0
27,2011-01-21,1517029.9,0,30.13,3.391,136.8870657,7.827,253855916.88,2011-W03,3,1532308.62,3,1521177.1975000023,304.0
27,2011-01-28,1421111.55,0,23.64,3.402,136.9706544,7.827,253855916.88,2011-W04,3,1517029.9,4,1440929.7090999999,288.0
27,2011-02-04,1628100.79,0,28.7,3.4,137.0542431,7.827,253855916.88,2011-W05,3,1421111.55,5,1584054.3866000015,317.0
27,2011-02-11,1636224.77,1,30.45,3.416,137.1378318,7.827,253855916.88,2011-W06,3,1628100.79,6,1688169.566700001,338.0
27,2011-02-18,1709365.19,0,39.32,3.42,137.2511849,7.827,253855916.88,2011-W07,3,1636224.77,7,1675022.304699999,335.0
27,2011-02-25,1688935.71,0,33.05,3.452,137.3764439,7.827,253855916.88,2011-W08,3,1709365.19,8,1739524.1231999993,348.0
27,2011-03-04,1656130.67,0,36.99,3.605,137.5017028,7.827,253855916.88,2011-W09,3,1688935.71,9,1685174.5713999986,337.0
27,2011-03-11,1613259.77,0,43.64,3.752,137.6269617,7.827,253855916.88,2011-W10,3,1656130.67,10,1620300.5121000004,324.0
27,2011-03-18,1624539.21,0,46.65,3.796,137.7398929,7.827,253855916.88,2011-W11,3,1613259.77,11,1650448.2315999991,330.0
27,2011-03-25,1554651.08,0,40.11,3.789,137.8478929,7.827,253855916.88,2011-W12,3,1624539.21,12,1595615.2977,319.0
27,2011-04-01,1628868.28,0,37.27,3.811,137.9558929,7.725,253855916.88,2011-W13,3,1554651.08,13,1604069.2170000009,321.0
27,2011-04-08,1689844.18,0,46.87,3.895,138.0638929,7.725,253855916.88,2011-W14,3,1628868.28,14,1688466.4127000028,338.0
27,2011-04-15,1727175.61,0,52.24,3.981,138.1646952,7.725,253855916.88,2011-W15,3,1689844.18,15,1719055.4293000016,344.0
27,2011-04-22,1921655.48,0,50.02,4.061,138.2475036,7.725,253855916.88,2011-W16,3,1727175.61,16,1858423.7847999986,372.0
27,2011-04-29,1642074.64,0,61.71,4.117,138.3303119,7.725,253855916.88,2011-W17,3,1921655.48,17,1688501.4431999985,338.0
27,2011-05-06,1757041.96,0,56.48,4.192,138.4131202,7.725,253855916.88,2011-W18,3,1642074.64,18,1708205.2529000002,342.0
27,2011-05-13,1763545.32,0,60.07,4.211,138.4959286,7.725,253855916.88,2011-W19,3,1757041.96,19,1771551.367799998,354.0
27,2011-05-20,1725268.56,0,60.22,4.202,138.587106,7.725,253855916.88,2011-W20,3,1763545.32,20,1746435.2432000008,349.0
27,2011-05-27,1820723.17,0,66.43,4.134,138.6782834,7.725,253855916.88,2011-W21,3,1725268.56,21,1808889.828399998,362.0
27,2011-06-03,2053708.01,0,74.17,4.069,138.7694608,7.725,253855916.88,2011-W22,3,1820723.17,22,1975825.7931999993,395.0
27,2011-06-10,1817914.71,0,73.26,4.025,138.8606382,7.725,253855916.88,2011-W23,3,2053708.01,23,1857324.1616999998,371.0
27,2011-06-17,1814740.09,0,67.03,3.989,139.0028333,7.725,253855916.88,2011-W24,3,1817914.71,24,1822630.7956000026,365.0
27,2011-06-24,1811455.15,0,72.02,3.964,139.1832917,7.725,253855916.88,2011-W25,3,1814740.09,25,1835695.9657000029,367.0
27,2011-07-01,1949983.93,0,73.76,3.916,139.36375,7.85,253855916.88,2011-W26,3,1811455.15,26,1913770.1542000032,383.0
27,2011-07-08,2000055.27,0,76.87,3.886,139.5442083,7.85,253855916.88,2011-W27,3,1949983.93,27,1958745.4128000012,392.0
27,2011-07-15,1762155.79,0,77.83,3.915,139.7006325,7.85,253855916.88,2011-W28,3,2000055.27,28,1821643.5872000009,364.0
27,2011-07-22,1754879.45,0,82.28,3.972,139.7969712,7.85,253855916.88,2011-W29,3,1762155.79,29,1782007.470099999,356.0
27,2011-07-29,1744879.06,0,79.41,4.004,139.8933099,7.85,253855916.88,2011-W30,3,1754879.45,30,1748220.1420000012,350.0
27,2011-08-05,1747289.53,0,78.14,4.02,139.9896486,7.85,253855916.88,2011-W31,3,1744879.06,31,1751429.2430000005,350.0
27,2011-08-12,1758437.96,0,76.67,3.995,140.0859873,7.85,253855916.88,2011-W32,3,1747289.53,32,1772076.1709999999,354.0
27,2011-08-19,1781905.24,0,72.97,3.942,140.1289205,7.85,253855916.88,2011-W33,3,1758437.96,33,1803975.3816000007,361.0
27,2011-08-26,2034400.78,0,72.88,3.906,140.1629528,7.85,253855916.88,2011-W34,3,1781905.24,34,1934099.8273000014,387.0
27,2011-09-02,1511717.53,0,71.44,3.879,140.196985,7.85,253855916.88,2011-W35,3,2034400.78,35,1667650.0800000005,334.0
27,2011-09-09,1911470.84,1,70.93,3.93,140.2310173,7.85,253855916.88,2011-W36,3,1511717.53,36,1783652.9148000013,357.0
27,2011-09-16,1613773.9,0,69.65,3.937,140.2735,7.85,253855916.88,2011-W37,3,1911470.84,37,1668521.581000002,334.0
27,2011-09-23,1606208.68,0,63.61,3.899,140.32725,7.85,253855916.88,2011-W38,3,1613773.9,38,1635452.080100003,327.0
27,2011-09-30,1599626.26,0,70.92,3.858,140.381,7.85,253855916.88,2011-W39,3,1606208.68,39,1624121.7310000006,325.0
27,2011-10-07,1672339.27,0,56.91,3.775,140.43475,7.906,253855916.88,2011-W40,3,1599626.26,40,1671114.6226000008,334.0
27,2011-10-14,1682652.51,0,64.78,3.744,140.4784194,7.906,253855916.88,2011-W41,3,1672339.27,41,1678982.2400999998,336.0
27,2011-10-21,1689591.44,0,59.62,3.757,140.4616048,7.906,253855916.88,2011-W42,3,1682652.51,42,1694256.3147999994,339.0
27,2011-10-28,1710372.4,0,51.81,3.757,140.4447903,7.906,253855916.88,2011-W43,3,1689591.44,43,1705851.7622000019,341.0
27,2011-11-04,1621109.3,0,44.46,3.738,140.4279758,7.906,253855916.88,2011-W44,3,1710372.4,44,1666412.3039000004,333.0
